,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t)
2701,0.28930816,0.072289154,0.28395063,0.5379939,0.22641507
2702,0.22641507,0.06024096,0.22222222,0.5075988,0.7735849
2703,0.7735849,0.09638554,0.35802472,0.83282673,0.754717
2704,0.754717,0.10843372,0.4074074,0.81914896,0.7358491
2705,0.7358491,0.12048192,0.45679015,0.8054712,0.35849056
2706,0.35849056,0.072289154,0.20987655,0.5714286,0.5471698
2707,0.5471698,0.08433735,0.25925928,0.67173254,0.45283017
2708,0.45283017,0.04819277,0.17283951,0.6170213,0.42452827
2709,0.42452827,0.06024096,0.27160496,0.6033435,0.39622638
2710,0.39622638,0.072289154,0.3703704,0.58966565,0.44025156
2711,0.44025156,0.10843372,0.35802472,0.61094224,0.42138365
2712,0.42138365,0.072289154,0.27160496,0.6018237,0.40251568
2713,0.40251568,0.072289154,0.2469136,0.5927052,0.5786164
2714,0.5786164,0.06024096,0.20987655,0.69300914,0.6855346
2715,0.6855346,0.08433735,0.30864197,0.76899695,0.6553459
2716,0.6553459,0.08192772,0.3012346,0.7471125,0.62515724
2717,0.62515724,0.07951808,0.29382718,0.72522795,0.59496856
2718,0.59496856,0.07710843,0.28641975,0.7033435,0.5647799
2719,0.5647799,0.07469879,0.27901232,0.68145895,0.5345912
2720,0.5345912,0.072289154,0.27160496,0.6595745,0.6226415
2721,0.6226415,0.08433735,0.2962963,0.72644377,0.5220126
2722,0.5220126,0.04819277,0.17283951,0.65349543,0.27672955
2723,0.27672955,0.06024096,0.16049384,0.5319149,0.43396226
2724,0.43396226,0.072289154,0.25925928,0.60790277,0.24528301
2725,0.24528301,0.072289154,0.22222222,0.5167173,0.5471698
2726,0.5471698,0.08433735,0.2962963,0.67173254,0.7012579
2727,0.7012579,0.090361446,0.32716048,0.7826748,0.8553459
2728,0.8553459,0.09638554,0.35802472,0.89361703,0.5408805
2729,0.5408805,0.072289154,0.28395063,0.6656535,0.37106916
2730,0.37106916,0.10843372,0.35802472,0.5775076,0.40251568
2731,0.40251568,0.08433735,0.28395063,0.5927052,0.43710688
2732,0.43710688,0.08433735,0.30864197,0.6094225,0.47169808
2733,0.47169808,0.08433735,0.3333333,0.6261399,0.5534591
2734,0.5534591,0.08433735,0.32098764,0.674772,0.47798738
2735,0.47798738,0.08433735,0.2962963,0.62917936,0.29559746
2736,0.29559746,0.08433735,0.32098764,0.54103345,0.26415092
2737,0.26415092,0.08433735,0.28395063,0.5258359,0.24213836
2738,0.24213836,0.08433735,0.28395063,0.5151976,0.22012576
2739,0.22012576,0.08433735,0.28395063,0.5045593,0.21383646
2740,0.21383646,0.08433735,0.32098764,0.5015198,0.5849057
2741,0.5849057,0.08433735,0.2962963,0.69908816,0.33962262
2742,0.33962262,0.06024096,0.2469136,0.56231004,0.5220126
2743,0.5220126,0.08433735,0.30864197,0.65349543,0.47169808
2744,0.47169808,0.08132529,0.29938275,0.52355623,0.42138365
2745,0.42138365,0.07831325,0.29012346,0.39361703,0.37106916
2746,0.37106916,0.0753012,0.28086418,0.42325228,0.3207547
2747,0.3207547,0.072289154,0.27160496,0.55319154,0.7106918
2748,0.7106918,0.10843372,0.35802472,0.79027355,0.5786164
2749,0.5786164,0.072289154,0.27160496,0.69300914,0.6415094
2750,0.6415094,0.09638554,0.35802472,0.7386018,0.6132076
2751,0.6132076,0.07831325,0.28395063,0.718845,0.5849057
2752,0.5849057,0.06024096,0.20987655,0.69908816,0.6163522
2753,0.6163522,0.09638554,0.3333333,0.72036475,0.6352201
2754,0.6352201,0.08433735,0.2962963,0.7355623,0.5031447
2755,0.5031447,0.08433735,0.3333333,0.6413374,0.6792453
2756,0.6792453,0.10240963,0.36419755,0.46960488,0.8553459
2757,0.8553459,0.12048192,0.39506173,0.89361703,0.40251568
2758,0.40251568,0.072289154,0.2345679,0.5927052,0.5408805
2759,0.5408805,0.08433735,0.28395063,0.6656535,0.5220126
2760,0.5220126,0.08433735,0.27160496,0.65045595,0.38993707
2761,0.38993707,0.08433735,0.2962963,0.5866262,0.44025156
2762,0.44025156,0.06024096,0.27160496,0.61094224,0.5345912
2763,0.5345912,0.08433735,0.2962963,0.662614,0.39622638
2764,0.39622638,0.08433735,0.27160496,0.58966565,0.2515723
2765,0.2515723,0.08433735,0.27160496,0.51975685,0.27735847
2766,0.27735847,0.08192772,0.2617284,0.5322189,0.3031446
2767,0.3031446,0.07951808,0.25185186,0.54468083,0.32893082
2768,0.32893082,0.07710843,0.24197532,0.55714285,0.354717
2769,0.354717,0.07469879,0.23209874,0.5696049,0.38050312
2770,0.38050312,0.072289154,0.22222222,0.5820669,0.40628925
2771,0.40628925,0.06987952,0.2123457,0.5945289,0.4320754
2772,0.4320754,0.06746988,0.20246913,0.60699093,0.45786163
2773,0.45786163,0.065060236,0.1925926,0.61945295,0.4836478
2774,0.4836478,0.0626506,0.18271603,0.6319149,0.509434
2775,0.509434,0.06024096,0.17283951,0.6443769,0.3333333
2776,0.3333333,0.08433735,0.32098764,0.5592705,0.34397677
2777,0.34397677,0.08341056,0.31434,0.5644143,0.3546202
2778,0.3546202,0.08248378,0.3076923,0.56955814,0.36526364
2779,0.36526364,0.08155699,0.30104464,0.5747019,0.37590712
2780,0.37590712,0.08063021,0.29439694,0.5798457,0.38655055
2781,0.38655055,0.079703435,0.2877493,0.5849895,0.397194
2782,0.397194,0.07877664,0.28110158,0.5901333,0.40783742
2783,0.40783742,0.07784985,0.27445394,0.5952771,0.41848084
2784,0.41848084,0.07692307,0.2678063,0.60042083,0.42912433
2785,0.42912433,0.075996295,0.2611586,0.60556465,0.4397678
2786,0.4397678,0.0750695,0.25451094,0.6107085,0.45041123
2787,0.45041123,0.07414272,0.24786325,0.61585224,0.46105465
2788,0.46105465,0.07321594,0.24121557,0.62099606,0.47169808
2789,0.47169808,0.072289154,0.2345679,0.6261399,0.2515723
2790,0.2515723,0.04819277,0.14814816,0.51975685,0.18867925
2791,0.18867925,0.04819277,0.13580246,0.4893617,0.17610061
2792,0.17610061,0.036144577,0.11111112,0.4832827,0.31236893
2793,0.31236893,0.04819277,0.16049384,0.36778116,0.44863734
2794,0.44863734,0.06024096,0.20987655,0.5319149,0.5849057
2795,0.5849057,0.072289154,0.25925928,0.6960486,0.5031447
2796,0.5031447,0.072289154,0.2962963,0.6413374,0.41509435
2797,0.41509435,0.09638554,0.3333333,0.5987842,0.7044025
2798,0.7044025,0.072289154,0.28395063,0.7841946,0.3333333
2799,0.3333333,0.072289154,0.28395063,0.5592705,0.2578616
2800,0.2578616,0.06024096,0.20987655,0.5227964,0.29559746
2801,0.29559746,0.06024096,0.20987655,0.54103345,0.2327044
2802,0.2327044,0.04819277,0.14814816,0.5106383,0.37106916
2803,0.37106916,0.04819277,0.18518518,0.5775076,0.36477986
2804,0.36477986,0.04819277,0.13580246,0.57446814,0.29559746
2805,0.29559746,0.072289154,0.20987655,0.54103345,0.2578616
2806,0.2578616,0.0,0.14814816,0.5227964,0.27672955
2807,0.27672955,0.06024096,0.18518518,0.5319149,0.20754716
2808,0.20754716,0.06024096,0.18518518,0.49848026,0.20754716
2809,0.20754716,0.06024096,0.18518518,0.49848026,0.2389937
2810,0.2389937,0.06024096,0.22222222,0.51367784,0.26415092
2811,0.26415092,0.06024096,0.19753085,0.5258359,0.28301886
2812,0.28301886,0.04819277,0.20987655,0.5349544,0.327044
2813,0.327044,0.06024096,0.22222222,0.556231,0.21383646
2814,0.21383646,0.04819277,0.18518518,0.5015198,0.2578616
2815,0.2578616,0.06024096,0.19753085,0.5227964,0.28930816
2816,0.28930816,0.072289154,0.2345679,0.5379939,0.30817607
2817,0.30817607,0.06024096,0.20987655,0.54711246,0.29559746
2818,0.29559746,0.06024096,0.2469136,0.54103345,0.18238991
2819,0.18238991,0.04819277,0.18518518,0.48632222,0.22641507
2820,0.22641507,0.04819277,0.17283951,0.5075988,0.163522
2821,0.163522,0.04819277,0.18518518,0.47720367,0.1572327
2822,0.1572327,0.04819277,0.11111112,0.47416413,0.17610061
2823,0.17610061,0.04819277,0.17283951,0.4832827,0.19496855
2824,0.19496855,0.04819277,0.14814816,0.49240124,0.17610061
2825,0.17610061,0.036144577,0.12345679,0.4832827,0.20754716
2826,0.20754716,0.06024096,0.2345679,0.49848026,0.22641507
2827,0.22641507,0.06024096,0.2469136,0.5075988,0.24528301
2828,0.24528301,0.06024096,0.25925928,0.5167173,0.26415092
2829,0.26415092,0.06024096,0.27160496,0.5258359,0.27672955
2830,0.27672955,0.06024096,0.18518518,0.5319149,0.2515723
2831,0.2515723,0.06024096,0.2345679,0.51975685,0.2515723
2832,0.2515723,0.06024096,0.2345679,0.51975685,0.19496855
2833,0.19496855,0.04819277,0.14814816,0.49240124,0.20754716
2834,0.20754716,0.06024096,0.19753085,0.49848026,0.18238991
2835,0.18238991,0.04819277,0.18518518,0.48632222,0.28301886
2836,0.28301886,0.06024096,0.2345679,0.5349544,0.43396226
2837,0.43396226,0.08433735,0.32098764,0.60790277,0.22641507
2838,0.22641507,0.06024096,0.2345679,0.5075988,0.39308175
2839,0.39308175,0.05421686,0.19135801,0.42857146,0.5597484
2840,0.5597484,0.04819277,0.14814816,0.67781156,0.26415092
2841,0.26415092,0.06024096,0.19753085,0.5258359,0.2798742
2842,0.2798742,0.06024096,0.19135801,0.5334347,0.29559746
2843,0.29559746,0.06024096,0.18518518,0.54103345,0.2327044
2844,0.2327044,0.04819277,0.18518518,0.5106383,0.2578616
2845,0.2578616,0.04819277,0.16049384,0.5227964,0.3144654
2846,0.3144654,0.04819277,0.18518518,0.550152,0.327044
2847,0.327044,0.036144577,0.13580246,0.556231,0.19496855
2848,0.19496855,0.06024096,0.18518518,0.49240124,0.17610061
2849,0.17610061,0.04819277,0.14814816,0.4832827,0.2578616
2850,0.2578616,0.04819277,0.17283951,0.5227964,0.2515723
2851,0.2515723,0.04819277,0.154321,0.51975685,0.24528301
2852,0.24528301,0.04819277,0.13580246,0.5167173,0.19496855
2853,0.19496855,0.04819277,0.17283951,0.49240124,0.2578616
2854,0.2578616,0.04819277,0.18518518,0.5227964,0.3207547
2855,0.3207547,0.04819277,0.19753085,0.55319154,0.1572327
2856,0.1572327,0.04819277,0.14814816,0.47416413,0.2327044
2857,0.2327044,0.04819277,0.17283951,0.5106383,0.18867925
2858,0.18867925,0.04819277,0.19753085,0.4893617,0.35849056
2859,0.35849056,0.06024096,0.18518518,0.5714286,0.25471696
2860,0.25471696,0.06024096,0.17901234,0.5212766,0.1509434
2861,0.1509434,0.06024096,0.17283951,0.47112465,0.18867925
2862,0.18867925,0.09638554,0.30864197,0.4893617,0.163522
2863,0.163522,0.036144577,0.16049384,0.47720367,0.36477986
2864,0.36477986,0.04819277,0.18518518,0.57446814,0.22641507
2865,0.22641507,0.04819277,0.14814816,0.5075988,0.21383646
2866,0.21383646,0.04819277,0.16049384,0.5015198,0.2389937
2867,0.2389937,0.072289154,0.2345679,0.51367784,0.2515723
2868,0.2515723,0.06024096,0.18518518,0.51975685,0.24528301
2869,0.24528301,0.04819277,0.16049384,0.5167173,0.22012576
2870,0.22012576,0.04819277,0.14814816,0.5045593,0.19496855
2871,0.19496855,0.04819277,0.13580246,0.49240124,0.27672955
2872,0.27672955,0.04819277,0.13580246,0.5319149,0.28930816
2873,0.28930816,0.04819277,0.18518518,0.5379939,0.2389937
2874,0.2389937,0.04819277,0.17283951,0.51367784,0.20754716
2875,0.20754716,0.04819277,0.18518518,0.49848026,0.18867925
2876,0.18867925,0.04819277,0.16049384,0.4893617,0.2044025
2877,0.2044025,0.05421686,0.19753085,0.49696052,0.22012576
2878,0.22012576,0.06024096,0.2345679,0.5045593,0.2389937
2879,0.2389937,0.06024096,0.2469136,0.51367784,0.21383646
2880,0.21383646,0.06024096,0.20987655,0.5015198,0.18238991
2881,0.18238991,0.04819277,0.18518518,0.48632222,0.2578616
2882,0.2578616,0.06024096,0.22222222,0.5227964,0.26100627
2883,0.26100627,0.06325301,0.25308645,0.52431613,0.26415092
2884,0.26415092,0.06626506,0.28395063,0.5258359,0.26729557
2885,0.26729557,0.06927711,0.3148148,0.5273557,0.27044025
2886,0.27044025,0.072289154,0.34567904,0.5288754,0.24528301
2887,0.24528301,0.036144577,0.11111112,0.5167173,0.20754716
2888,0.20754716,0.04819277,0.16049384,0.49848026,0.22012576
2889,0.22012576,0.04819277,0.14814816,0.5045593,0.20125785
2890,0.20125785,0.042168677,0.1419753,0.49544075,0.18238991
2891,0.18238991,0.036144577,0.13580246,0.48632222,0.1509434
2892,0.1509434,0.036144577,0.12345679,0.47112465,0.13207546
2893,0.13207546,0.024096385,0.049382716,0.4620061,0.163522
2894,0.163522,0.04819277,0.17283951,0.47720367,0.19496855
2895,0.19496855,0.036144577,0.12345679,0.49240124,0.1572327
2896,0.1572327,0.036144577,0.12345679,0.47416413,0.17610061
2897,0.17610061,0.036144577,0.12345679,0.4832827,0.1509434
2898,0.1509434,0.06024096,0.11111112,0.47112465,0.1509434
2899,0.1509434,0.036144577,0.11111112,0.47112465,0.17924526
2900,0.17924526,0.036144577,0.117283955,0.48480245,0.20754716
2901,0.20754716,0.036144577,0.12345679,0.49848026,0.22012576
2902,0.22012576,0.036144577,0.13580246,0.5045593,0.16981131
2903,0.16981131,0.04819277,0.13580246,0.48024318,0.19496855
2904,0.19496855,0.04819277,0.12345679,0.49240124,0.14465407
2905,0.14465407,0.036144577,0.09876543,0.4680851,0.30817607
2906,0.30817607,0.08433735,0.28395063,0.54711246,0.30817607
2907,0.30817607,0.08433735,0.28395063,0.54711246,0.24528301
2908,0.24528301,0.05421686,0.18518518,0.5167173,0.18238991
2909,0.18238991,0.024096385,0.08641975,0.48632222,0.14465407
2910,0.14465407,0.036144577,0.12345679,0.4680851,0.1509434
2911,0.1509434,0.04819277,0.13580246,0.47112465,0.11949686
2912,0.11949686,0.04819277,0.13580246,0.45592707,0.12578616
2913,0.12578616,0.04819277,0.17283951,0.45896658,0.1341719
2914,0.1341719,0.044176705,0.15226339,0.46301925,0.14255765
2915,0.14255765,0.04016064,0.13168724,0.46707195,0.1509434
2916,0.1509434,0.036144577,0.11111112,0.47112465,0.20754716
2917,0.20754716,0.04819277,0.14814816,0.49848026,0.18238991
2918,0.18238991,0.036144577,0.14814816,0.48632222,0.163522
2919,0.163522,0.036144577,0.12345679,0.47720367,0.14465407
2920,0.14465407,0.036144577,0.09876543,0.4680851,0.27044025
2921,0.27044025,0.036144577,0.12345679,0.5288754,0.22641507
2922,0.22641507,0.04819277,0.14814816,0.5075988,0.1981132
2923,0.1981132,0.04819277,0.14814816,0.49392098,0.16981131
2924,0.16981131,0.04819277,0.14814816,0.48024318,0.2578616
2925,0.2578616,0.06024096,0.17283951,0.5227964,0.14465407
2926,0.14465407,0.04819277,0.13580246,0.4680851,0.19496855
2927,0.19496855,0.06024096,0.16049384,0.49240124,0.2515723
2928,0.2515723,0.036144577,0.13580246,0.51975685,0.19496855
2929,0.19496855,0.04819277,0.14814816,0.49240124,0.21383646
2930,0.21383646,0.04819277,0.13580246,0.5015198,0.30817607
2931,0.30817607,0.04819277,0.14814816,0.54711246,0.19496855
2932,0.19496855,0.036144577,0.12345679,0.49240124,0.18238991
2933,0.18238991,0.036144577,0.12654321,0.48632222,0.16981131
2934,0.16981131,0.036144577,0.12962963,0.48024318,0.1572327
2935,0.1572327,0.036144577,0.13271604,0.47416413,0.14465407
2936,0.14465407,0.036144577,0.13580246,0.4680851,0.24528301
2937,0.24528301,0.04819277,0.16049384,0.5167173,0.1572327
2938,0.1572327,0.04819277,0.16049384,0.47416413,0.22012576
2939,0.22012576,0.04819277,0.13580246,0.5045593,0.19496855
2940,0.19496855,0.06024096,0.20987655,0.49240124,0.21383646
2941,0.21383646,0.04819277,0.16049384,0.5015198,0.20125785
2942,0.20125785,0.04819277,0.154321,0.49544075,0.18867925
2943,0.18867925,0.04819277,0.14814816,0.4893617,0.18553457
2944,0.18553457,0.04819277,0.1419753,0.48784196,0.18238991
2945,0.18238991,0.04819277,0.13580246,0.48632222,0.13836476
2946,0.13836476,0.04819277,0.17283951,0.4650456,0.16666666
2947,0.16666666,0.04819277,0.16049384,0.4787234,0.19496855
2948,0.19496855,0.04819277,0.14814816,0.49240124,0.19496855
2949,0.19496855,0.052208826,0.16049384,0.49240124,0.19496855
2950,0.19496855,0.056224905,0.17283951,0.49240124,0.19496855
2951,0.19496855,0.06024096,0.18518518,0.49240124,0.18867925
2952,0.18867925,0.04819277,0.154321,0.4893617,0.18238991
2953,0.18238991,0.036144577,0.12345679,0.48632222,0.1509434
2954,0.1509434,0.04819277,0.12345679,0.47112465,0.12578616
2955,0.12578616,0.04819277,0.13580246,0.45896658,0.14465407
2956,0.14465407,0.04819277,0.14814816,0.4680851,0.18238991
2957,0.18238991,0.036144577,0.13580246,0.48632222,0.22641507
2958,0.22641507,0.04819277,0.13580246,0.5075988,0.2327044
2959,0.2327044,0.036144577,0.08641975,0.5106383,0.19496855
2960,0.19496855,0.036144577,0.12345679,0.49240124,0.22012576
2961,0.22012576,0.04819277,0.16049384,0.5045593,0.24528301
2962,0.24528301,0.06024096,0.19753085,0.5167173,0.2578616
2963,0.2578616,0.06024096,0.18518518,0.5227964,0.22012576
2964,0.22012576,0.06626506,0.21604939,0.5045593,0.18238991
2965,0.18238991,0.072289154,0.2469136,0.48632222,0.18238991
2966,0.18238991,0.06024096,0.20370372,0.48632222,0.18238991
2967,0.18238991,0.04819277,0.16049384,0.48632222,0.1918239
2968,0.1918239,0.05421686,0.2006173,0.49088147,0.20125785
2969,0.20125785,0.06024096,0.24074073,0.49544075,0.21069181
2970,0.21069181,0.06626506,0.28086418,0.5,0.22012576
2971,0.22012576,0.072289154,0.32098764,0.5045593,0.19496855
2972,0.19496855,0.06024096,0.17283951,0.49240124,0.18867925
2973,0.18867925,0.04819277,0.17283951,0.4893617,0.21383646
2974,0.21383646,0.06024096,0.20987655,0.5015198,0.22641507
2975,0.22641507,0.06024096,0.20987655,0.5075988,0.17610061
2976,0.17610061,0.06024096,0.20987655,0.4832827,0.163522
2977,0.163522,0.06024096,0.19753085,0.47720367,0.19496855
2978,0.19496855,0.04819277,0.17283951,0.49240124,0.22012576
2979,0.22012576,0.072289154,0.2345679,0.5045593,0.24528301
2980,0.24528301,0.04819277,0.13580246,0.5167173,0.22012576
2981,0.22012576,0.06024096,0.19753085,0.5045593,0.5220126
2982,0.5220126,0.939759,0.17283951,0.48632222,0.19496855
2983,0.19496855,0.06024096,0.18518518,0.49240124,0.20754716
2984,0.20754716,0.04819277,0.17283951,0.49848026,0.22641507
2985,0.22641507,0.08433735,0.32098764,0.5075988,0.22012576
2986,0.22012576,0.07831325,0.2777778,0.5045593,0.21383646
2987,0.21383646,0.072289154,0.2345679,0.5015198,0.2044025
2988,0.2044025,0.06024096,0.20370372,0.49696052,0.19496855
2989,0.19496855,0.04819277,0.17283951,0.49240124,0.17610061
2990,0.17610061,0.072289154,0.2469136,0.4832827,0.2389937
2991,0.2389937,0.04819277,0.13580246,0.51367784,0.30817607
2992,0.30817607,0.06024096,0.19753085,0.54711246,0.22641507
2993,0.22641507,0.06024096,0.17283951,0.5075988,0.3333333
2994,0.3333333,0.072289154,0.2469136,0.5592705,0.27044025
2995,0.27044025,0.06024096,0.20987655,0.5288754,0.25366876
2996,0.25366876,0.06024096,0.21399178,0.52077,0.23689726
2997,0.23689726,0.06024096,0.218107,0.5126647,0.22012576
2998,0.22012576,0.06024096,0.22222222,0.5045593,0.20754716
2999,0.20754716,0.06024096,0.19753085,0.49848026,0.26415092
3000,0.26415092,0.072289154,0.27160496,0.5258359,0.27672955
3001,0.27672955,0.072289154,0.27160496,0.5319149,0.2389937
3002,0.2389937,0.072289154,0.2962963,0.51367784,0.27044025
3003,0.27044025,0.072289154,0.29012346,0.5288754,0.30188677
3004,0.30188677,0.072289154,0.28395063,0.544073,0.26415092
3005,0.26415092,0.072289154,0.2962963,0.5258359,0.45911947
3006,0.45911947,0.08433735,0.3333333,0.6200608,0.8176101
3007,0.8176101,0.12048192,0.44444448,0.86626136,0.5597484
3008,0.5597484,0.08433735,0.3333333,0.67781156,0.6100629
3009,0.6100629,0.10843372,0.35802472,0.71428573,0.5754717
3010,0.5754717,0.090361446,0.3333333,0.68996966,0.5408805
3011,0.5408805,0.072289154,0.30864197,0.6656535,0.49685535
3012,0.49685535,0.072289154,0.30864197,0.6382979,0.6226415
3013,0.6226415,0.08433735,0.32098764,0.7234043,0.49056605
3014,0.49056605,0.072289154,0.2962963,0.6352584,0.44811317
3015,0.44811317,0.0753012,0.29320985,0.6147417,0.40566036
3016,0.40566036,0.07831325,0.29012346,0.59422493,0.36320752
3017,0.36320752,0.08132529,0.28703701,0.57370824,0.3207547
3018,0.3207547,0.08433735,0.28395063,0.55319154,0.37106916
3019,0.37106916,0.08433735,0.34567904,0.5775076,0.29559746
3020,0.29559746,0.08433735,0.3333333,0.54103345,0.41509435
3021,0.41509435,0.09638554,0.35802472,0.5987842,0.6100629
3022,0.6100629,0.10843372,0.3703704,0.71428573,0.5345912
3023,0.5345912,0.12048192,0.39506173,0.662614,0.36477986
3024,0.36477986,0.09638554,0.3703704,0.57446814,0.2861635
3025,0.2861635,0.07831325,0.2962963,0.53647417,0.20754716
3026,0.20754716,0.06024096,0.22222222,0.49848026,0.3207547
3027,0.3207547,0.09638554,0.35802472,0.55319154,0.5723271
3028,0.5723271,0.08433735,0.3333333,0.68996966,0.47798738
3029,0.47798738,0.08433735,0.32098764,0.62917936,0.6226415
3030,0.6226415,0.08433735,0.3333333,0.72644377,0.5660377
3031,0.5660377,0.09638554,0.35802472,0.6838906,0.6477987
3032,0.6477987,0.08433735,0.3333333,0.7446809,0.3207547
3033,0.3207547,0.09638554,0.35802472,0.55319154,0.6477987
3034,0.6477987,0.072289154,0.32098764,0.7446809,0.5974843
3035,0.5974843,0.08433735,0.34567904,0.7051672,0.52578616
3036,0.52578616,0.08192772,0.3308642,0.5987842,0.454088
3037,0.454088,0.07951808,0.31604934,0.49240124,0.38238993
3038,0.38238993,0.07710843,0.3012346,0.38601825,0.3106918
3039,0.3106918,0.07469879,0.28641975,0.40729484,0.2389937
3040,0.2389937,0.072289154,0.27160496,0.51367784,0.327044
3041,0.327044,0.07630521,0.29218107,0.556231,0.41509435
3042,0.41509435,0.08032128,0.3127572,0.5987842,0.5031447
3043,0.5031447,0.08433735,0.3333333,0.6413374,0.37106916
3044,0.37106916,0.072289154,0.32098764,0.5775076,0.327044
3045,0.327044,0.07831325,0.32716048,0.556231,0.28301886
3046,0.28301886,0.08433735,0.3333333,0.5349544,0.2578616
3047,0.2578616,0.08433735,0.34567904,0.5227964,0.45283017
3048,0.45283017,0.072289154,0.32098764,0.6170213,0.29559746
3049,0.29559746,0.09638554,0.3703704,0.54103345,0.2515723
3050,0.2515723,0.08433735,0.34567904,0.51975685,0.30817607
3051,0.30817607,0.09638554,0.38271606,0.54711246,0.27672955
3052,0.27672955,0.10240963,0.37654322,0.5319149,0.24528301
3053,0.24528301,0.10843372,0.3703704,0.5167173,0.26415092
3054,0.26415092,0.10843372,0.4074074,0.5258359,0.7610063
3055,0.7610063,0.12048192,0.39506173,0.82370824,0.20754716
3056,0.20754716,0.09638554,0.38271606,0.48632222,0.2578616
3057,0.2578616,0.072289154,0.28395063,0.5227964,0.22012576
3058,0.22012576,0.072289154,0.27160496,0.5045593,0.2389937
3059,0.2389937,0.07831325,0.29012346,0.51367784,0.2578616
3060,0.2578616,0.08433735,0.30864197,0.5227964,0.24528301
3061,0.24528301,0.08433735,0.3333333,0.5167173,0.30188677
3062,0.30188677,0.08433735,0.30864197,0.544073,0.28930816
3063,0.28930816,0.08433735,0.34567904,0.5379939,0.2389937
3064,0.2389937,0.08433735,0.34567904,0.51367784,0.27044025
3065,0.27044025,0.09638554,0.3703704,0.5288754,0.22012576
3066,0.22012576,0.08433735,0.32098764,0.5045593,0.25471696
3067,0.25471696,0.090361446,0.33950615,0.5212766,0.28930816
3068,0.28930816,0.09638554,0.35802472,0.5379939,0.44654086
3069,0.44654086,0.10843372,0.3703704,0.6139818,0.42138365
3070,0.42138365,0.09638554,0.35802472,0.6018237,0.38364777
3071,0.38364777,0.12048192,0.38271606,0.58358663,0.39622638
3072,0.39622638,0.13253012,0.45679015,0.58966565,0.45283017
3073,0.45283017,0.12048192,0.39506173,0.6170213,0.41509435
3074,0.41509435,0.12048192,0.41975313,0.5987842,0.40880498
3075,0.40880498,0.08433735,0.32098764,0.5957447,0.45911947
3076,0.45911947,0.09638554,0.38271606,0.6200608,0.38364777
3077,0.38364777,0.08433735,0.32098764,0.58358663,0.39622638
3078,0.39622638,0.08433735,0.35802472,0.58966565,0.33962262
3079,0.33962262,0.09638554,0.3703704,0.56231004,0.36477986
3080,0.36477986,0.10843372,0.39506173,0.57446814,0.35849056
3081,0.35849056,0.10843372,0.38271606,0.5714286,0.27672955
3082,0.27672955,0.09638554,0.35802472,0.5319149,0.28930816
3083,0.28930816,0.10843372,0.39506173,0.5379939,0.30188677
3084,0.30188677,0.10843372,0.38271606,0.544073,0.28301886
3085,0.28301886,0.072289154,0.28395063,0.5349544,0.35849056
3086,0.35849056,0.06024096,0.22222222,0.5714286,0.30817607
3087,0.30817607,0.06626506,0.25308645,0.54711246,0.2578616
3088,0.2578616,0.072289154,0.28395063,0.5227964,0.2389937
3089,0.2389937,0.08433735,0.30864197,0.51367784,0.2515723
3090,0.2515723,0.08433735,0.35802472,0.51975685,0.2327044
3091,0.2327044,0.08433735,0.3333333,0.5106383,0.21383646
3092,0.21383646,0.08433735,0.34567904,0.5015198,0.22641507
3093,0.22641507,0.08433735,0.3333333,0.5075988,0.19496855
3094,0.19496855,0.072289154,0.3333333,0.49240124,0.3333333
3095,0.3333333,0.08433735,0.3333333,0.5592705,0.21383646
3096,0.21383646,0.08433735,0.34567904,0.5015198,0.33962262
3097,0.33962262,0.072289154,0.32098764,0.56231004,0.36477986
3098,0.36477986,0.09638554,0.39506173,0.57446814,0.34905657
3099,0.34905657,0.09638554,0.37654322,0.5668693,0.3333333
3100,0.3333333,0.09638554,0.35802472,0.5592705,0.31132075
3101,0.31132075,0.10240963,0.3703704,0.54863226,0.28930816
3102,0.28930816,0.10843372,0.38271606,0.5379939,0.3207547
3103,0.3207547,0.08433735,0.3333333,0.55319154,0.26415092
3104,0.26415092,0.10843372,0.39506173,0.5258359,0.38993707
3105,0.38993707,0.08433735,0.3333333,0.5866262,0.41194966
3106,0.41194966,0.09638554,0.36419755,0.59726447,0.43396226
3107,0.43396226,0.10843372,0.39506173,0.60790277,0.3679245
3108,0.3679245,0.09638554,0.37654322,0.5759879,0.30188677
3109,0.30188677,0.08433735,0.35802472,0.544073,0.33962262
3110,0.33962262,0.08433735,0.32098764,0.56231004,0.33962262
3111,0.33962262,0.09638554,0.35802472,0.56231004,0.24528301
3112,0.24528301,0.09638554,0.38271606,0.5167173,0.27044025
3113,0.27044025,0.08433735,0.34567904,0.5288754,0.24213836
3114,0.24213836,0.07831325,0.3333333,0.5151976,0.21383646
3115,0.21383646,0.072289154,0.32098764,0.5015198,0.24528301
3116,0.24528301,0.10843372,0.4074074,0.5167173,0.27672955
3117,0.27672955,0.09638554,0.3703704,0.5319149,0.29559746
3118,0.29559746,0.12048192,0.41975313,0.54103345,0.2578616
3119,0.2578616,0.08433735,0.3333333,0.5227964,0.26572326
3120,0.26572326,0.08433735,0.3425926,0.5265958,0.2735849
3121,0.2735849,0.08433735,0.35185188,0.53039515,0.28144652
3122,0.28144652,0.08433735,0.3611111,0.5341945,0.28930816
3123,0.28930816,0.08433735,0.3703704,0.5379939,0.27672955
3124,0.27672955,0.08433735,0.3333333,0.5319149,0.26415092
