var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t)
0.19736843,0.072289154,0.048969068,0.6261399,0.10526316
0.10526316,0.04819277,0.030927835,0.51975685,0.07894738
0.07894738,0.04819277,0.028350515,0.4893617,0.073684216
0.073684216,0.036144577,0.023195876,0.4832827,0.13070175
0.13070175,0.04819277,0.033505157,0.36778116,0.18771932
0.18771932,0.06024096,0.04381443,0.5319149,0.24473687
0.24473687,0.072289154,0.054123707,0.6960486,0.21052633
0.21052633,0.072289154,0.061855666,0.6413374,0.17368422
0.17368422,0.09638554,0.069587626,0.5987842,0.29473686
0.29473686,0.072289154,0.059278347,0.7841946,0.13947369
0.13947369,0.072289154,0.059278347,0.5592705,0.10789475
0.10789475,0.06024096,0.04381443,0.5227964,0.12368421
0.12368421,0.06024096,0.04381443,0.54103345,0.09736842
0.09736842,0.04819277,0.030927835,0.5106383,0.15526317
0.15526317,0.04819277,0.03865979,0.5775076,0.15263158
0.15263158,0.04819277,0.028350515,0.57446814,0.12368421
0.12368421,0.072289154,0.04381443,0.54103345,0.10789475
0.10789475,0,0.030927835,0.5227964,0.11578947
0.11578947,0.06024096,0.03865979,0.5319149,0.086842105
0.086842105,0.06024096,0.03865979,0.49848026,0.086842105
0.086842105,0.06024096,0.03865979,0.49848026,0.10000001
0.10000001,0.06024096,0.046391748,0.51367784,0.11052632
0.11052632,0.06024096,0.04123711,0.5258359,0.11842106
0.11842106,0.04819277,0.04381443,0.5349544,0.13684212
0.13684212,0.06024096,0.046391748,0.556231,0.089473695
0.089473695,0.04819277,0.03865979,0.5015198,0.10789475
0.10789475,0.06024096,0.04123711,0.5227964,0.12105264
0.12105264,0.072289154,0.048969068,0.5379939,0.12894738
0.12894738,0.06024096,0.04381443,0.54711246,0.12368421
0.12368421,0.06024096,0.051546387,0.54103345,0.07631579
0.07631579,0.04819277,0.03865979,0.48632222,0.094736844
0.094736844,0.04819277,0.03608247,0.5075988,0.06842106
0.06842106,0.04819277,0.03865979,0.47720367,0.065789476
0.065789476,0.04819277,0.023195876,0.47416413,0.073684216
0.073684216,0.04819277,0.03608247,0.4832827,0.081578955
0.081578955,0.04819277,0.030927835,0.49240124,0.073684216
0.073684216,0.036144577,0.025773196,0.4832827,0.086842105
0.086842105,0.06024096,0.048969068,0.49848026,0.094736844
0.094736844,0.06024096,0.051546387,0.5075988,0.102631584
0.102631584,0.06024096,0.054123707,0.5167173,0.11052632
0.11052632,0.06024096,0.056701027,0.5258359,0.11578947
0.11578947,0.06024096,0.03865979,0.5319149,0.10526316
0.10526316,0.06024096,0.048969068,0.51975685,0.10526316
0.10526316,0.06024096,0.048969068,0.51975685,0.081578955
0.081578955,0.04819277,0.030927835,0.49240124,0.086842105
0.086842105,0.06024096,0.04123711,0.49848026,0.07631579
0.07631579,0.04819277,0.03865979,0.48632222,0.11842106
0.11842106,0.06024096,0.048969068,0.5349544,0.18157895
0.18157895,0.08433735,0.067010306,0.60790277,0.094736844
0.094736844,0.06024096,0.048969068,0.5075988,0.1644737
0.1644737,0.05421686,0.03994845,0.42857146,0.23421054
0.23421054,0.04819277,0.030927835,0.67781156,0.11052632
0.11052632,0.06024096,0.04123711,0.5258359,0.117105275
0.117105275,0.06024096,0.03994845,0.5334347,0.12368421
0.12368421,0.06024096,0.03865979,0.54103345,0.09736842
0.09736842,0.04819277,0.03865979,0.5106383,0.10789475
0.10789475,0.04819277,0.033505157,0.5227964,0.13157895
0.13157895,0.04819277,0.03865979,0.550152,0.13684212
0.13684212,0.036144577,0.028350515,0.556231,0.081578955
0.081578955,0.06024096,0.03865979,0.49240124,0.073684216
0.073684216,0.04819277,0.030927835,0.4832827,0.10789475
0.10789475,0.04819277,0.03608247,0.5227964,0.10526316
0.10526316,0.04819277,0.032216497,0.51975685,0.102631584
0.102631584,0.04819277,0.028350515,0.5167173,0.081578955
0.081578955,0.04819277,0.03608247,0.49240124,0.10789475
0.10789475,0.04819277,0.03865979,0.5227964,0.13421053
0.13421053,0.04819277,0.04123711,0.55319154,0.065789476
0.065789476,0.04819277,0.030927835,0.47416413,0.09736842
0.09736842,0.04819277,0.03608247,0.5106383,0.07894738
0.07894738,0.04819277,0.04123711,0.4893617,0.15
0.15,0.06024096,0.03865979,0.5714286,0.106578946
0.106578946,0.06024096,0.03737113,0.5212766,0.0631579
0.0631579,0.06024096,0.03608247,0.47112465,0.07894738
0.07894738,0.09638554,0.064432986,0.4893617,0.06842106
0.06842106,0.036144577,0.033505157,0.47720367,0.15263158
0.15263158,0.04819277,0.03865979,0.57446814,0.094736844
0.094736844,0.04819277,0.030927835,0.5075988,0.089473695
0.089473695,0.04819277,0.033505157,0.5015198,0.10000001
0.10000001,0.072289154,0.048969068,0.51367784,0.10526316
0.10526316,0.06024096,0.03865979,0.51975685,0.102631584
0.102631584,0.04819277,0.033505157,0.5167173,0.09210527
0.09210527,0.04819277,0.030927835,0.5045593,0.081578955
0.081578955,0.04819277,0.028350515,0.49240124,0.11578947
0.11578947,0.04819277,0.028350515,0.5319149,0.12105264
0.12105264,0.04819277,0.03865979,0.5379939,0.10000001
0.10000001,0.04819277,0.03608247,0.51367784,0.086842105
0.086842105,0.04819277,0.03865979,0.49848026,0.07894738
0.07894738,0.04819277,0.033505157,0.4893617,0.08552632
0.08552632,0.05421686,0.04123711,0.49696052,0.09210527
0.09210527,0.06024096,0.048969068,0.5045593,0.10000001
0.10000001,0.06024096,0.051546387,0.51367784,0.089473695
0.089473695,0.06024096,0.04381443,0.5015198,0.07631579
0.07631579,0.04819277,0.03865979,0.48632222,0.10789475
0.10789475,0.06024096,0.046391748,0.5227964,0.109210536
0.109210536,0.06325301,0.052835047,0.52431613,0.11052632
0.11052632,0.06626506,0.059278347,0.5258359,0.11184211
0.11184211,0.06927711,0.065721646,0.5273557,0.1131579
0.1131579,0.072289154,0.072164945,0.5288754,0.102631584
0.102631584,0.036144577,0.023195876,0.5167173,0.086842105
0.086842105,0.04819277,0.033505157,0.49848026,0.09210527
0.09210527,0.04819277,0.030927835,0.5045593,0.08421053
0.08421053,0.042168677,0.029639175,0.49544075,0.07631579
0.07631579,0.036144577,0.028350515,0.48632222,0.0631579
0.0631579,0.036144577,0.025773196,0.47112465,0.05526316
0.05526316,0.024096385,0.010309277,0.4620061,0.06842106
0.06842106,0.04819277,0.03608247,0.47720367,0.081578955
0.081578955,0.036144577,0.025773196,0.49240124,0.065789476
0.065789476,0.036144577,0.025773196,0.47416413,0.073684216
0.073684216,0.036144577,0.025773196,0.4832827,0.0631579
0.0631579,0.06024096,0.023195876,0.47112465,0.0631579
0.0631579,0.036144577,0.023195876,0.47112465,0.075
0.075,0.036144577,0.024484536,0.48480245,0.086842105
0.086842105,0.036144577,0.025773196,0.49848026,0.09210527
0.09210527,0.036144577,0.028350515,0.5045593,0.07105263
0.07105263,0.04819277,0.028350515,0.48024318,0.081578955
0.081578955,0.04819277,0.025773196,0.49240124,0.06052632
0.06052632,0.036144577,0.020618556,0.4680851,0.12894738
0.12894738,0.08433735,0.059278347,0.54711246,0.12894738
0.12894738,0.08433735,0.059278347,0.54711246,0.102631584
0.102631584,0.05421686,0.03865979,0.5167173,0.07631579
0.07631579,0.024096385,0.018041236,0.48632222,0.06052632
0.06052632,0.036144577,0.025773196,0.4680851,0.0631579
0.0631579,0.04819277,0.028350515,0.47112465,0.050000004
0.050000004,0.04819277,0.028350515,0.45592707,0.05263158
0.05263158,0.04819277,0.03608247,0.45896658,0.05614035
0.05614035,0.044176705,0.03178694,0.46301925,0.059649132
0.059649132,0.04016064,0.027491407,0.46707195,0.0631579
0.0631579,0.036144577,0.023195876,0.47112465,0.086842105
0.086842105,0.04819277,0.030927835,0.49848026,0.07631579
0.07631579,0.036144577,0.030927835,0.48632222,0.06842106
0.06842106,0.036144577,0.025773196,0.47720367,0.06052632
0.06052632,0.036144577,0.020618556,0.4680851,0.1131579
0.1131579,0.036144577,0.025773196,0.5288754,0.094736844
0.094736844,0.04819277,0.030927835,0.5075988,0.08289474
0.08289474,0.04819277,0.030927835,0.49392098,0.07105263
0.07105263,0.04819277,0.030927835,0.48024318,0.10789475
0.10789475,0.06024096,0.03608247,0.5227964,0.06052632
0.06052632,0.04819277,0.028350515,0.4680851,0.081578955
0.081578955,0.06024096,0.033505157,0.49240124,0.10526316
0.10526316,0.036144577,0.028350515,0.51975685,0.081578955
0.081578955,0.04819277,0.030927835,0.49240124,0.089473695
0.089473695,0.04819277,0.028350515,0.5015198,0.12894738
0.12894738,0.04819277,0.030927835,0.54711246,0.081578955
0.081578955,0.036144577,0.025773196,0.49240124,0.07631579
0.07631579,0.036144577,0.026417525,0.48632222,0.07105263
0.07105263,0.036144577,0.027061855,0.48024318,0.065789476
0.065789476,0.036144577,0.027706185,0.47416413,0.06052632
0.06052632,0.036144577,0.028350515,0.4680851,0.102631584
0.102631584,0.04819277,0.033505157,0.5167173,0.065789476
0.065789476,0.04819277,0.033505157,0.47416413,0.09210527
0.09210527,0.04819277,0.028350515,0.5045593,0.081578955
0.081578955,0.06024096,0.04381443,0.49240124,0.089473695
0.089473695,0.04819277,0.033505157,0.5015198,0.08421053
0.08421053,0.04819277,0.032216497,0.49544075,0.07894738
0.07894738,0.04819277,0.030927835,0.4893617,0.07763158
0.07763158,0.04819277,0.029639175,0.48784196,0.07631579
0.07631579,0.04819277,0.028350515,0.48632222,0.057894737
0.057894737,0.04819277,0.03608247,0.4650456,0.069736846
0.069736846,0.04819277,0.033505157,0.4787234,0.081578955
0.081578955,0.04819277,0.030927835,0.49240124,0.081578955
0.081578955,0.052208826,0.033505157,0.49240124,0.081578955
0.081578955,0.056224905,0.03608247,0.49240124,0.081578955
0.081578955,0.06024096,0.03865979,0.49240124,0.07894738
0.07894738,0.04819277,0.032216497,0.4893617,0.07631579
0.07631579,0.036144577,0.025773196,0.48632222,0.0631579
0.0631579,0.04819277,0.025773196,0.47112465,0.05263158
0.05263158,0.04819277,0.028350515,0.45896658,0.06052632
0.06052632,0.04819277,0.030927835,0.4680851,0.07631579
0.07631579,0.036144577,0.028350515,0.48632222,0.094736844
0.094736844,0.04819277,0.028350515,0.5075988,0.09736842
0.09736842,0.036144577,0.018041236,0.5106383,0.081578955
0.081578955,0.036144577,0.025773196,0.49240124,0.09210527
0.09210527,0.04819277,0.033505157,0.5045593,0.102631584
0.102631584,0.06024096,0.04123711,0.5167173,0.10789475
0.10789475,0.06024096,0.03865979,0.5227964,0.09210527
0.09210527,0.06626506,0.045103088,0.5045593,0.07631579
0.07631579,0.072289154,0.051546387,0.48632222,0.07631579
0.07631579,0.06024096,0.04252577,0.48632222,0.07631579
0.07631579,0.04819277,0.033505157,0.48632222,0.08026317
0.08026317,0.05421686,0.041881442,0.49088147,0.08421053
0.08421053,0.06024096,0.050257728,0.49544075,0.08815789
0.08815789,0.06626506,0.058634013,0.5,0.09210527
0.09210527,0.072289154,0.067010306,0.5045593,0.081578955
0.081578955,0.06024096,0.03608247,0.49240124,0.07894738
0.07894738,0.04819277,0.03608247,0.4893617,0.089473695
0.089473695,0.06024096,0.04381443,0.5015198,0.094736844
0.094736844,0.06024096,0.04381443,0.5075988,0.073684216
0.073684216,0.06024096,0.04381443,0.4832827,0.06842106
0.06842106,0.06024096,0.04123711,0.47720367,0.081578955
0.081578955,0.04819277,0.03608247,0.49240124,0.09210527
0.09210527,0.072289154,0.048969068,0.5045593,0.102631584
0.102631584,0.04819277,0.028350515,0.5167173,0.09210527
0.09210527,0.06024096,0.04123711,0.5045593,0.21842106
0.21842106,0.939759,0.03608247,0.48632222,0.081578955
0.081578955,0.06024096,0.03865979,0.49240124,0.086842105
0.086842105,0.04819277,0.03608247,0.49848026,0.094736844
0.094736844,0.08433735,0.067010306,0.5075988,0.09210527
0.09210527,0.07831325,0.057989687,0.5045593,0.089473695
0.089473695,0.072289154,0.048969068,0.5015198,0.08552632
0.08552632,0.06024096,0.04252577,0.49696052,0.081578955
0.081578955,0.04819277,0.03608247,0.49240124,0.073684216
0.073684216,0.072289154,0.051546387,0.4832827,0.10000001
0.10000001,0.04819277,0.028350515,0.51367784,0.12894738
0.12894738,0.06024096,0.04123711,0.54711246,0.094736844
0.094736844,0.06024096,0.03608247,0.5075988,0.13947369
0.13947369,0.072289154,0.051546387,0.5592705,0.1131579
0.1131579,0.06024096,0.04381443,0.5288754,0.10614036
0.10614036,0.06024096,0.04467354,0.52077,0.09912282
0.09912282,0.06024096,0.045532644,0.5126647,0.09210527
0.09210527,0.06024096,0.046391748,0.5045593,0.086842105
0.086842105,0.06024096,0.04123711,0.49848026,0.11052632
0.11052632,0.072289154,0.056701027,0.5258359,0.11578947
0.11578947,0.072289154,0.056701027,0.5319149,0.10000001
0.10000001,0.072289154,0.061855666,0.51367784,0.1131579
0.1131579,0.072289154,0.060567006,0.5288754,0.1263158
0.1263158,0.072289154,0.059278347,0.544073,0.11052632
0.11052632,0.072289154,0.061855666,0.5258359,0.19210528
0.19210528,0.08433735,0.069587626,0.6200608,0.34210527
0.34210527,0.12048192,0.0927835,0.86626136,0.23421054
0.23421054,0.08433735,0.069587626,0.67781156,0.25526315
0.25526315,0.10843372,0.074742265,0.71428573,0.24078949
0.24078949,0.090361446,0.069587626,0.68996966,0.22631581
0.22631581,0.072289154,0.064432986,0.6656535,0.20789476
0.20789476,0.072289154,0.064432986,0.6382979,0.2605263
0.2605263,0.08433735,0.067010306,0.7234043,0.20526318
0.20526318,0.072289154,0.061855666,0.6352584,0.18750001
0.18750001,0.0753012,0.061211333,0.6147417,0.16973685
0.16973685,0.07831325,0.060567006,0.59422493,0.1519737
0.1519737,0.08132529,0.059922673,0.57370824,0.13421053
0.13421053,0.08433735,0.059278347,0.55319154,0.15526317
0.15526317,0.08433735,0.072164945,0.5775076,0.12368421
0.12368421,0.08433735,0.069587626,0.54103345,0.17368422
0.17368422,0.09638554,0.074742265,0.5987842,0.25526315
0.25526315,0.10843372,0.077319585,0.71428573,0.2236842
0.2236842,0.12048192,0.082474224,0.662614,0.15263158
0.15263158,0.09638554,0.077319585,0.57446814,0.11973685
0.11973685,0.07831325,0.061855666,0.53647417,0.086842105
0.086842105,0.06024096,0.046391748,0.49848026,0.13421053
0.13421053,0.09638554,0.074742265,0.55319154,0.23947369
0.23947369,0.08433735,0.069587626,0.68996966,0.2
0.2,0.08433735,0.067010306,0.62917936,0.2605263
0.2605263,0.08433735,0.069587626,0.72644377,0.23684211
0.23684211,0.09638554,0.074742265,0.6838906,0.27105266
0.27105266,0.08433735,0.069587626,0.7446809,0.13421053
0.13421053,0.09638554,0.074742265,0.55319154,0.27105266
0.27105266,0.072289154,0.067010306,0.7446809,0.25
0.25,0.08433735,0.072164945,0.7051672,0.22000001
0.22000001,0.08192772,0.06907216,0.5987842,0.19
0.19,0.07951808,0.06597938,0.49240124,0.16000001
0.16000001,0.07710843,0.062886596,0.38601825,0.13000001
0.13000001,0.07469879,0.059793815,0.40729484,0.10000001
0.10000001,0.072289154,0.056701027,0.51367784,0.13684212
0.13684212,0.07630521,0.060996562,0.556231,0.17368422
0.17368422,0.08032128,0.06529209,0.5987842,0.21052633
0.21052633,0.08433735,0.069587626,0.6413374,0.15526317
0.15526317,0.072289154,0.067010306,0.5775076,0.13684212
0.13684212,0.07831325,0.068298966,0.556231,0.11842106
0.11842106,0.08433735,0.069587626,0.5349544,0.10789475
0.10789475,0.08433735,0.072164945,0.5227964,0.18947369
0.18947369,0.072289154,0.067010306,0.6170213,0.12368421
0.12368421,0.09638554,0.077319585,0.54103345,0.10526316
0.10526316,0.08433735,0.072164945,0.51975685,0.12894738
0.12894738,0.09638554,0.079896905,0.54711246,0.11578947
0.11578947,0.10240963,0.078608245,0.5319149,0.102631584
0.102631584,0.10843372,0.077319585,0.5167173,0.11052632
0.11052632,0.10843372,0.085051544,0.5258359,0.31842107
0.31842107,0.12048192,0.082474224,0.82370824,0.086842105
0.086842105,0.09638554,0.079896905,0.48632222,0.10789475
0.10789475,0.072289154,0.059278347,0.5227964,0.09210527
0.09210527,0.072289154,0.056701027,0.5045593,0.10000001
0.10000001,0.07831325,0.060567006,0.51367784,0.10789475
0.10789475,0.08433735,0.064432986,0.5227964,0.102631584
0.102631584,0.08433735,0.069587626,0.5167173,0.1263158
0.1263158,0.08433735,0.064432986,0.544073,0.12105264
0.12105264,0.08433735,0.072164945,0.5379939,0.10000001
0.10000001,0.08433735,0.072164945,0.51367784,0.1131579
0.1131579,0.09638554,0.077319585,0.5288754,0.09210527
0.09210527,0.08433735,0.067010306,0.5045593,0.106578946
0.106578946,0.090361446,0.070876285,0.5212766,0.12105264
0.12105264,0.09638554,0.074742265,0.5379939,0.18684211
0.18684211,0.10843372,0.077319585,0.6139818,0.1763158
0.1763158,0.09638554,0.074742265,0.6018237,0.16052632
0.16052632,0.12048192,0.079896905,0.58358663,0.16578948
0.16578948,0.13253012,0.09536082,0.58966565,0.18947369
0.18947369,0.12048192,0.082474224,0.6170213,0.17368422
0.17368422,0.12048192,0.087628864,0.5987842,0.17105263
0.17105263,0.08433735,0.067010306,0.5957447,0.19210528
0.19210528,0.09638554,0.079896905,0.6200608,0.16052632
0.16052632,0.08433735,0.067010306,0.58358663,0.16578948
0.16578948,0.08433735,0.074742265,0.58966565,0.14210527
0.14210527,0.09638554,0.077319585,0.56231004,0.15263158
0.15263158,0.10843372,0.082474224,0.57446814,0.15
0.15,0.10843372,0.079896905,0.5714286,0.11578947
0.11578947,0.09638554,0.074742265,0.5319149,0.12105264
0.12105264,0.10843372,0.082474224,0.5379939,0.1263158
0.1263158,0.10843372,0.079896905,0.544073,0.11842106
0.11842106,0.072289154,0.059278347,0.5349544,0.15
0.15,0.06024096,0.046391748,0.5714286,0.12894738
0.12894738,0.06626506,0.052835047,0.54711246,0.10789475
0.10789475,0.072289154,0.059278347,0.5227964,0.10000001
0.10000001,0.08433735,0.064432986,0.51367784,0.10526316
0.10526316,0.08433735,0.074742265,0.51975685,0.09736842
0.09736842,0.08433735,0.069587626,0.5106383,0.089473695
0.089473695,0.08433735,0.072164945,0.5015198,0.094736844
0.094736844,0.08433735,0.069587626,0.5075988,0.081578955
0.081578955,0.072289154,0.069587626,0.49240124,0.13947369
0.13947369,0.08433735,0.069587626,0.5592705,0.089473695
0.089473695,0.08433735,0.072164945,0.5015198,0.14210527
0.14210527,0.072289154,0.067010306,0.56231004,0.15263158
0.15263158,0.09638554,0.082474224,0.57446814,0.14605264
0.14605264,0.09638554,0.078608245,0.5668693,0.13947369
0.13947369,0.09638554,0.074742265,0.5592705,0.13026316
0.13026316,0.10240963,0.077319585,0.54863226,0.12105264
0.12105264,0.10843372,0.079896905,0.5379939,0.13421053
0.13421053,0.08433735,0.069587626,0.55319154,0.11052632
0.11052632,0.10843372,0.082474224,0.5258359,0.1631579
0.1631579,0.08433735,0.069587626,0.5866262,0.17236842
0.17236842,0.09638554,0.076030925,0.59726447,0.18157895
0.18157895,0.10843372,0.082474224,0.60790277,0.15394738
0.15394738,0.09638554,0.078608245,0.5759879,0.1263158
0.1263158,0.08433735,0.074742265,0.544073,0.14210527
0.14210527,0.08433735,0.067010306,0.56231004,0.14210527
0.14210527,0.09638554,0.074742265,0.56231004,0.102631584
0.102631584,0.09638554,0.079896905,0.5167173,0.1131579
0.1131579,0.08433735,0.072164945,0.5288754,0.1013158
0.1013158,0.07831325,0.069587626,0.5151976,0.089473695
0.089473695,0.072289154,0.067010306,0.5015198,0.102631584
0.102631584,0.10843372,0.085051544,0.5167173,0.11578947
0.11578947,0.09638554,0.077319585,0.5319149,0.12368421
0.12368421,0.12048192,0.087628864,0.54103345,0.10789475
0.10789475,0.08433735,0.069587626,0.5227964,0.11118421
0.11118421,0.08433735,0.07152061,0.5265958,0.114473686
0.114473686,0.08433735,0.073453605,0.53039515,0.11776316
0.11776316,0.08433735,0.07538659,0.5341945,0.12105264
0.12105264,0.08433735,0.077319585,0.5379939,0.11578947
0.11578947,0.08433735,0.069587626,0.5319149,0.11052632
0.11052632,0.10843372,0.082474224,0.5258359,0.09736842
0.09736842,0.08433735,0.069587626,0.5106383,0.09736842
0.09736842,0.10843372,0.087628864,0.49544075,0.081578955
0.081578955,0.09638554,0.074742265,0.48632222,0.09078948
0.09078948,0.11445783,0.082474224,0.49392098,0.10000001
0.10000001,0.13253012,0.09020618,0.5015198,0.09210527
0.09210527,0.10843372,0.082474224,0.49240124,0.11052632
0.11052632,0.09638554,0.074742265,0.5258359,0.1131579
0.1131579,0.09638554,0.076030925,0.5288754,0.11578947
0.11578947,0.09638554,0.077319585,0.5319149,0.1263158
0.1263158,0.08433735,0.072164945,0.544073,0.12894738
0.12894738,0.09638554,0.082474224,0.54711246,0.10526316
0.10526316,0.08433735,0.072164945,0.51975685,0.094736844
0.094736844,0.08433735,0.074742265,0.5075988,0.13157895
0.13157895,0.09638554,0.072164945,0.550152,0.15
0.15,0.09638554,0.077319585,0.5714286,0.14736843
0.14736843,0.09638554,0.077319585,0.56838906,0.14473686
0.14473686,0.09638554,0.077319585,0.5653496,0.09736842
0.09736842,0.09638554,0.074742265,0.5106383,0.08289474
0.08289474,0.072289154,0.063144326,0.49392098,0.06842106
0.06842106,0.04819277,0.051546387,0.47720367,0.081578955
0.081578955,0.06024096,0.056701027,0.49240124,0.073684216
0.073684216,0.06024096,0.054123707,0.4832827,0.11578947
0.11578947,0.06024096,0.059278347,0.5319149,0.094736844
0.094736844,0.09638554,0.077319585,0.5075988,0.081578955
0.081578955,0.072289154,0.067010306,0.49240124,0.08421053
0.08421053,0.07831325,0.068298966,0.49544075,0.086842105
0.086842105,0.08433735,0.069587626,0.49848026,0.09210527
0.09210527,0.072289154,0.064432986,0.5045593,0.10000001
0.10000001,0.08433735,0.077319585,0.51367784,0.086842105
0.086842105,0.072289154,0.069587626,0.49848026,0.09736842
0.09736842,0.08433735,0.072164945,0.5106383,0.09210527
0.09210527,0.072289154,0.067010306,0.5045593,0.10000001
0.10000001,0.09638554,0.077319585,0.51367784,0.10000001
0.10000001,0.072289154,0.061855666,0.51367784,0.10526316
0.10526316,0.09638554,0.077319585,0.51975685,0.089473695
0.089473695,0.08433735,0.067010306,0.5015198,0.07894738
0.07894738,0.08433735,0.069587626,0.4893617,0.08333334
0.08333334,0.08433735,0.07044673,0.49442756,0.08771931
0.08771931,0.08433735,0.07130584,0.49949342,0.09210527
0.09210527,0.08433735,0.072164945,0.5045593,0.086842105
0.086842105,0.072289154,0.067010306,0.49848026,0.09736842
0.09736842,0.08433735,0.072164945,0.5106383,0.09210527
0.09210527,0.08433735,0.07044673,0.5045593,0.086842105
0.086842105,0.08433735,0.06872852,0.49848026,0.081578955
0.081578955,0.08433735,0.067010306,0.49240124,0.08552632
0.08552632,0.08433735,0.068298966,0.49696052,0.089473695
0.089473695,0.08433735,0.069587626,0.5015198,0.065789476
0.065789476,0.072289154,0.061855666,0.47416413,0.10000001
0.10000001,0.08433735,0.074742265,0.51367784,0.09736842
0.09736842,0.090361446,0.076030925,0.5106383,0.094736844
0.094736844,0.09638554,0.077319585,0.5075988,0.089473695
0.089473695,0.08433735,0.067010306,0.5015198,0.08289474
0.08289474,0.07831325,0.064432986,0.49392098,0.07631579
0.07631579,0.072289154,0.061855666,0.48632222,0.094736844
0.094736844,0.08433735,0.074742265,0.5075988,0.07105263
0.07105263,0.072289154,0.064432986,0.48024318,0.07631579
0.07631579,0.06024096,0.056701027,0.48632222,0.09736842
0.09736842,0.08433735,0.067010306,0.5106383,0.10789475
0.10789475,0.06024096,0.059278347,0.5227964,0.10438597
0.10438597,0.06425702,0.060996562,0.5187437,0.100877196
0.100877196,0.0682731,0.06271477,0.514691,0.09736842
0.09736842,0.072289154,0.064432986,0.5106383,0.10789475
0.10789475,0.072289154,0.064432986,0.5227964,0.089473695
0.089473695,0.08433735,0.072164945,0.5015198,0.094736844
0.094736844,0.072289154,0.064432986,0.5075988,0.102631584
0.102631584,0.08433735,0.072164945,0.5167173,0.07631579
0.07631579,0.06024096,0.059278347,0.48632222,0.08421053
0.08421053,0.06626506,0.061211333,0.49544075,0.09210527
0.09210527,0.072289154,0.063144326,0.5045593,0.10000001
0.10000001,0.07831325,0.06507731,0.51367784,0.10789475
0.10789475,0.08433735,0.067010306,0.5227964,0.10526316
0.10526316,0.072289154,0.064432986,0.51975685,0.081578955
0.081578955,0.08433735,0.069587626,0.49240124,0.086842105
0.086842105,0.08433735,0.074742265,0.49848026,0.08815789
0.08815789,0.07831325,0.067010306,0.5,0.089473695
0.089473695,0.072289154,0.059278347,0.5015198,0.11052632
0.11052632,0.072289154,0.064432986,0.5258359,0.11578947
0.11578947,0.09638554,0.074742265,0.5319149,0.10789475
0.10789475,0.072289154,0.064432986,0.5227964,0.09561403
0.09561403,0.0682731,0.06271477,0.508612,0.08333334
0.08333334,0.06425702,0.060996562,0.49442756,0.07105263
0.07105263,0.06024096,0.059278347,0.48024318,0.16578948
0.16578948,0.08433735,0.069587626,0.58966565,0.102631584
0.102631584,0.10843372,0.082474224,0.5167173,0.11052632
0.11052632,0.08433735,0.067010306,0.5258359,0.086842105
0.086842105,0.04819277,0.03865979,0.49848026,0.089473695
0.089473695,0.036144577,0.030927835,0.5015198,0.081578955
0.081578955,0.036144577,0.028350515,0.49240124,0.07982457
0.07982457,0.036144577,0.028350515,0.4903749,0.07807018
0.07807018,0.036144577,0.028350515,0.48834854,0.07631579
0.07631579,0.036144577,0.028350515,0.48632222,0.102631584
0.102631584,0.036144577,0.023195876,0.5167173,0.12894738
0.12894738,0.08433735,0.067010306,0.54711246,0.13684212
0.13684212,0.072289154,0.059278347,0.556231,0.12368421
0.12368421,0.072289154,0.059278347,0.54103345,0.117105275
0.117105275,0.06626506,0.056701027,0.5334347,0.11052632
0.11052632,0.06024096,0.054123707,0.5258359,0.11052632
0.11052632,0.04819277,0.04123711,0.5258359,0.13157895
0.13157895,0.04819277,0.033505157,0.550152,0.14210527
0.14210527,0.06024096,0.048969068,0.56231004,0.16842106
0.16842106,0.04819277,0.04381443,0.5927052,0.16052632
0.16052632,0.06626506,0.054123707,0.58358663,0.15263158
0.15263158,0.08433735,0.064432986,0.57446814,0.11578947
0.11578947,0.04819277,0.04123711,0.5319149,0.12105264
0.12105264,0.04819277,0.04123711,0.5379939,0.13157895
0.13157895,0.06024096,0.04381443,0.550152,0.13684212
0.13684212,0.06024096,0.04123711,0.556231,0.11578947
0.11578947,0.06024096,0.051546387,0.5319149,0.13947369
0.13947369,0.06024096,0.048969068,0.5592705,0.102631584
0.102631584,0.04819277,0.028350515,0.5167173,0.1263158
0.1263158,0.04819277,0.033505157,0.544073,0.10789475
0.10789475,0.04819277,0.033505157,0.5227964,0.11842106
0.11842106,0.04819277,0.033505157,0.5349544,0.14210527
0.14210527,0.036144577,0.028350515,0.56231004,0.1263158
0.1263158,0.036144577,0.028350515,0.544073,0.10789475
0.10789475,0.024096385,0.020618556,0.5227964,0.13421053
0.13421053,0.04819277,0.028350515,0.55319154,0.10526316
0.10526316,0.04819277,0.03608247,0.51975685,0.1131579
0.1131579,0.06024096,0.04123711,0.5288754,0.10789475
0.10789475,0.036144577,0.020618556,0.5227964,0.12105264
0.12105264,0.04819277,0.033505157,0.5379939,0.20526318
0.20526318,0.04819277,0.04381443,0.6352584,0.19210528
0.19210528,0.04819277,0.028350515,0.6200608,0.1263158
0.1263158,0.036144577,0.028350515,0.544073,0.13157895
0.13157895,0.04819277,0.03608247,0.550152,0.12105264
0.12105264,0.04819277,0.033505157,0.5379939,0.12894738
0.12894738,0.072289154,0.054123707,0.54711246,0.10526316
0.10526316,0.08433735,0.061855666,0.51975685,0.11578947
0.11578947,0.09638554,0.069587626,0.5319149,0.09736842
0.09736842,0.04819277,0.033505157,0.5106383,0.10526316
