,date,so2,no2,RSPM,AQI
1548,2013-10-22,7.5,19.5,66.0,66.0
1549,2013-10-23,8.0,18.0,91.0,91.0
1550,2013-10-24,10.0,26.0,99.0,99.0
1551,2013-10-25,12.0,34.0,72.0,72.0
1552,2013-10-26,9.0,23.0,61.0,61.0
1553,2013-10-27,9.0,25.0,63.0,63.0
1554,2013-10-28,9.0,27.0,65.0,65.0
1555,2013-10-29,9.0,23.0,56.0,56.0
1556,2013-10-30,10.0,29.0,53.0,53.0
1557,2013-10-31,9.0,21.0,56.0,56.0
1558,2013-11-01,11.0,32.0,-105.0,103.0
1559,2013-11-02,11.0,33.0,-142.0,128.0
1560,2013-11-03,17.0,69.0,-216.0,177.0
1561,2013-11-04,13.0,39.0,83.0,83.0
1562,2013-11-05,13.0,39.0,97.0,97.0
1563,2013-11-06,10.0,27.0,78.0,78.0
1564,2013-11-07,9.0,23.0,59.0,59.0
1565,2013-11-08,21.0,20.0,45.0,45.0
1566,2013-11-09,9.0,25.0,52.0,52.0
1567,2013-11-10,9.5,27.0,55.0,55.0
1568,2013-11-11,10.0,29.0,58.0,58.0
1569,2013-11-12,9.0,25.0,53.0,53.0
1570,2013-11-13,9.0,24.5,61.0,61.0
1571,2013-11-14,9.0,24.0,69.0,69.0
1572,2013-11-15,10.0,30.0,67.0,67.0
1573,2013-11-16,11.0,31.0,76.0,76.0
1574,2013-11-17,10.5,30.0,68.5,68.5
1575,2013-11-18,10.0,29.0,61.0,61.0
1576,2013-11-19,10.0,29.0,57.0,57.0
1577,2013-11-20,12.0,38.0,74.0,74.0
1578,2013-11-21,10.0,27.0,62.0,62.0
1579,2013-11-22,9.0,22.0,58.0,58.0
1580,2013-11-23,9.0,24.0,57.0,57.0
1581,2013-11-24,9.25,25.25,59.25,59.25
1582,2013-11-25,9.5,26.5,61.5,61.5
1583,2013-11-26,9.75,27.75,63.75,63.75
1584,2013-11-27,10.0,29.0,66.0,66.0
1585,2013-11-28,10.0,27.0,60.0,60.0
1586,2013-11-29,10.0,25.0,78.0,78.0
1587,2013-11-30,9.0,24.0,65.0,65.0
1588,2013-12-01,9.0,23.5,64.0,64.0
1589,2013-12-02,9.0,23.0,63.0,63.0
1590,2013-12-03,12.0,40.0,55.0,55.0
1591,2013-12-04,14.0,42.0,63.0,63.0
1592,2013-12-05,13.0,50.0,56.0,63.0
1593,2013-12-06,10.0,28.0,55.0,55.0
1594,2013-12-07,10.0,27.0,54.0,54.0
1595,2013-12-08,10.0,24.0,59.0,59.0
1596,2013-12-09,10.0,24.0,59.0,59.0
1597,2013-12-10,10.0,23.0,60.0,60.0
1598,2013-12-11,10.0,25.0,54.0,54.0
1599,2013-12-12,10.0,25.0,56.0,56.0
1600,2013-12-13,10.0,30.0,66.0,66.0
1601,2013-12-14,12.0,36.0,60.0,60.0
1602,2013-12-15,12.0,36.5,56.5,56.5
1603,2013-12-16,12.0,37.0,53.0,53.0
1604,2013-12-17,10.0,26.0,76.0,76.0
1605,2013-12-18,11.0,32.0,62.0,62.0
1606,2013-12-19,9.0,25.0,52.0,52.0
1607,2013-12-20,9.0,22.0,61.0,61.0
1608,2013-12-21,9.0,23.0,57.0,57.0
1609,2013-12-22,9.5,24.0,56.5,56.5
1610,2013-12-23,10.0,25.0,56.0,56.0
1611,2013-12-24,10.0,27.0,58.0,58.0
1612,2013-12-25,10.0,25.0,69.0,69.0
1613,2013-12-26,9.0,25.0,66.0,66.0
1614,2013-12-27,11.0,32.0,59.0,59.0
1615,2013-12-28,10.0,27.0,52.0,52.0
1616,2013-12-29,9.5,25.5,50.0,50.0
1617,2013-12-30,9.0,24.0,48.0,48.0
1618,2013-12-31,10.0,27.0,60.0,60.0
1619,2014-01-01,10.0,28.0,66.0,66.0
1620,2014-01-02,9.0,21.0,61.0,61.0
1621,2014-01-03,9.0,24.5,63.5,63.5
1622,2014-01-04,9.0,28.0,66.0,66.0
1623,2014-01-05,9.5,26.0,65.0,65.0
1624,2014-01-06,10.0,24.0,64.0,64.0
1625,2014-01-07,11.0,28.0,55.0,55.0
1626,2014-01-08,10.0,23.0,54.0,54.0
1627,2014-01-09,10.0,27.0,55.0,55.0
1628,2014-01-10,9.5,26.0,54.5,54.5
1629,2014-01-11,9.0,25.0,54.0,54.0
1630,2014-01-12,9.5,30.0,54.0,54.0
1631,2014-01-13,10.0,35.0,54.0,54.0
1632,2014-01-14,11.0,34.0,60.0,60.0
1633,2014-01-15,10.0,27.0,52.0,52.0
1634,2014-01-16,10.0,24.0,47.0,47.0
1635,2014-01-17,10.0,25.0,46.0,46.0
1636,2014-01-18,10.0,23.0,49.0,49.0
1637,2014-01-19,12.0,28.0,55.5,55.5
1638,2014-01-20,14.0,33.0,62.0,62.0
1639,2014-01-21,9.0,28.0,73.0,73.0
1640,2014-01-22,9.0,22.0,70.0,70.0
1641,2014-01-23,11.0,32.0,79.0,79.0
1642,2014-01-24,10.0,24.0,70.0,70.0
1643,2014-01-25,9.0,21.0,74.0,74.0
1644,2014-01-26,9.0,22.5,73.5,73.5
1645,2014-01-27,9.0,24.0,73.0,73.0
1646,2014-01-28,10.0,26.0,63.0,63.0
1647,2014-01-29,14.0,45.0,85.0,85.0
1648,2014-01-30,12.0,36.0,80.5,80.5
1649,2014-01-31,10.0,27.0,76.0,76.0
1650,2014-02-01,11.0,29.0,64.0,64.0
1651,2014-02-02,10.0,26.0,60.5,60.5
1652,2014-02-03,9.0,23.0,57.0,57.0
1653,2014-02-04,10.0,27.0,66.0,66.0
1654,2014-02-05,9.0,26.0,66.0,66.0
1655,2014-02-06,10.0,30.0,75.0,75.0
1656,2014-02-07,10.0,22.0,61.0,61.0
1657,2014-02-08,9.0,22.0,74.0,74.0
1658,2014-02-09,9.0,21.5,63.5,63.5
1659,2014-02-10,9.0,21.0,53.0,53.0
1660,2014-02-11,9.0,25.0,64.0,64.0
1661,2014-02-12,12.0,37.0,68.0,68.0
1662,2014-02-13,11.0,30.5,65.5,65.5
1663,2014-02-14,10.0,24.0,63.0,63.0
1664,2014-02-15,9.0,22.0,59.0,59.0
1665,2014-02-16,10.0,25.0,58.5,58.5
1666,2014-02-17,11.0,28.0,58.0,58.0
1667,2014-02-18,9.0,24.0,63.0,63.0
1668,2014-02-19,9.0,25.0,60.0,60.0
1669,2014-02-20,8.0,25.0,83.0,83.0
1670,2014-02-21,11.0,38.0,83.0,83.0
1671,2014-02-22,12.0,39.0,80.0,80.0
1672,2014-02-23,11.5,33.5,78.0,78.0
1673,2014-02-24,11.0,28.0,76.0,76.0
1674,2014-02-25,10.0,24.0,55.0,55.0
1675,2014-02-26,10.0,24.0,60.0,60.0
1676,2014-02-27,10.0,24.0,53.0,53.0
1677,2014-02-28,10.0,25.0,54.333333333333336,54.333333333333336
1678,2014-03-01,10.0,26.0,55.666666666666664,55.666666666666664
1679,2014-03-02,10.0,27.0,57.0,57.0
1680,2014-03-03,10.0,27.0,61.0,61.0
1681,2014-03-04,10.0,29.0,58.0,58.0
1682,2014-03-05,9.0,25.0,60.0,60.0
1683,2014-03-06,10.0,29.0,57.0,57.0
1684,2014-03-07,10.0,29.0,54.0,54.0
1685,2014-03-08,10.0,27.0,61.0,61.0
1686,2014-03-09,10.5,27.5,62.5,62.5
1687,2014-03-10,11.0,28.0,64.0,64.0
1688,2014-03-11,11.0,28.0,70.0,70.0
1689,2014-03-12,9.0,22.0,60.0,60.0
1690,2014-03-13,10.0,31.0,58.0,58.0
1691,2014-03-14,9.0,22.0,59.0,59.0
1692,2014-03-15,9.0,23.0,69.0,69.0
1693,2014-03-16,9.25,23.5,66.25,66.25
1694,2014-03-17,9.5,24.0,63.5,63.5
1695,2014-03-18,9.75,24.5,60.75,60.75
1696,2014-03-19,10.0,25.0,58.0,58.0
1697,2014-03-20,9.0,25.0,71.0,71.0
1698,2014-03-21,10.0,27.0,59.0,59.0
1699,2014-03-22,10.0,27.0,55.0,55.0
1700,2014-03-23,10.0,27.5,58.0,58.0
1701,2014-03-24,10.0,28.0,61.0,61.0
1702,2014-03-25,10.0,28.5,-28.0,86.0
1703,2014-03-26,10.0,29.0,-117.0,111.0
1704,2014-03-27,12.0,37.0,71.0,71.0
1705,2014-03-28,10.0,26.0,65.0,65.0
1706,2014-03-29,10.0,26.0,62.0,62.0
1707,2014-03-30,9.5,25.0,65.5,65.5
1708,2014-03-31,9.0,24.0,69.0,69.0
1709,2014-04-01,10.0,27.0,57.0,57.0
1710,2014-04-02,8.0,19.0,63.0,63.0
1711,2014-04-03,10.0,28.0,93.0,93.0
1712,2014-04-04,10.0,28.0,-4.5,97.0
1713,2014-04-05,10.0,28.0,-102.0,101.0
1714,2014-04-06,9.333333333333334,25.666666666666668,-41.0,94.33333333333333
1715,2014-04-07,8.666666666666666,23.333333333333332,20.0,87.66666666666667
1716,2014-04-08,8.0,21.0,81.0,81.0
1717,2014-04-09,9.0,25.0,65.0,65.0
1718,2014-04-10,9.0,26.0,54.0,54.0
1719,2014-04-11,10.0,26.0,53.0,53.0
1720,2014-04-12,10.0,28.0,87.0,87.0
1721,2014-04-13,10.0,27.0,74.0,74.0
1722,2014-04-14,10.0,26.0,61.0,61.0
1723,2014-04-15,10.0,30.0,62.0,62.0
1724,2014-04-16,9.0,23.0,75.0,75.0
1725,2014-04-17,8.0,21.0,57.0,57.0
1726,2014-04-18,8.0,20.5,68.5,68.5
1727,2014-04-19,8.0,20.0,80.0,80.0
1728,2014-04-20,9.5,25.5,89.5,89.5
1729,2014-04-21,11.0,31.0,99.0,99.0
1730,2014-04-22,8.0,18.0,63.0,63.0
1731,2014-04-23,9.0,21.0,58.0,58.0
1732,2014-04-24,9.0,23.0,66.0,66.0
1733,2014-04-25,9.0,23.0,81.0,81.0
1734,2014-04-26,9.0,23.0,62.0,62.0
1735,2014-04-27,8.5,21.5,69.5,69.5
1736,2014-04-28,8.0,20.0,77.0,77.0
1737,2014-04-29,8.0,22.0,85.0,85.0
1738,2014-04-30,9.0,23.0,75.0,75.0
1739,2014-05-01,7.0,16.0,63.0,63.0
1740,2014-05-02,7.0,16.0,66.0,66.0
1741,2014-05-03,7.0,16.0,87.0,87.0
1742,2014-05-04,7.5,19.0,90.5,90.5
1743,2014-05-05,8.0,22.0,94.0,94.0
1744,2014-05-06,9.0,22.0,71.0,71.0
1745,2014-05-07,9.0,24.5,66.5,66.5
1746,2014-05-08,9.0,27.0,62.0,62.0
1747,2014-05-09,8.0,21.0,52.0,52.0
1748,2014-05-10,12.0,39.0,57.0,57.0
1749,2014-05-11,11.0,35.0,67.5,67.5
1750,2014-05-12,10.0,31.0,78.0,78.0
1751,2014-05-13,9.0,23.0,79.0,79.0
1752,2014-05-14,9.0,24.0,78.0,78.0
1753,2014-05-15,7.0,24.0,76.0,76.0
1754,2014-05-16,8.5,26.5,65.0,65.0
1755,2014-05-17,10.0,29.0,54.0,54.0
1756,2014-05-18,10.0,29.5,65.5,65.5
1757,2014-05-19,10.0,30.0,77.0,77.0
1758,2014-05-20,10.0,33.0,64.0,64.0
1759,2014-05-21,11.0,40.0,65.0,65.0
1760,2014-05-22,8.0,22.0,77.0,77.0
1761,2014-05-23,8.0,21.0,74.0,74.0
1762,2014-05-24,13.0,38.0,70.0,70.0
1763,2014-05-25,10.5,29.5,72.0,72.0
1764,2014-05-26,8.0,21.0,74.0,74.0
1765,2014-05-27,13.0,38.0,70.0,70.0
1766,2014-05-28,9.0,25.0,67.0,67.0
1767,2014-05-29,8.0,21.0,69.0,69.0
1768,2014-05-30,8.0,20.0,66.0,66.0
1769,2014-05-31,9.0,23.0,51.0,51.0
1770,2014-06-01,9.0,22.5,55.5,55.5
1771,2014-06-02,9.0,22.0,60.0,60.0
1772,2014-06-03,10.0,34.0,73.0,73.0
1773,2014-06-04,11.0,36.0,83.0,83.0
1774,2014-06-05,12.0,34.0,79.0,79.0
1775,2014-06-06,9.0,27.0,82.0,82.0
1776,2014-06-07,10.0,32.0,72.0,72.0
1777,2014-06-08,10.0,31.0,73.75,73.75
1778,2014-06-09,10.0,30.0,75.5,75.5
1779,2014-06-10,10.0,29.0,77.25,77.25
1780,2014-06-11,10.0,28.0,79.0,79.0
1781,2014-06-12,9.0,25.0,73.0,73.0
1782,2014-06-13,9.0,22.0,76.0,76.0
1783,2014-06-14,10.0,23.0,64.0,64.0
1784,2014-06-15,9.5,21.0,67.5,67.5
1785,2014-06-16,9.0,19.0,71.0,71.0
1786,2014-06-17,9.0,23.0,73.0,73.0
1787,2014-06-18,9.0,24.0,68.0,68.0
1788,2014-06-19,8.0,22.0,66.0,66.0
1789,2014-06-20,9.0,25.0,73.0,73.0
1790,2014-06-21,9.333333333333334,24.0,74.0,74.0
1791,2014-06-22,9.666666666666666,23.0,75.0,75.0
1792,2014-06-23,10.0,22.0,76.0,76.0
1793,2014-06-24,7.0,18.0,78.0,78.0
1794,2014-06-25,8.0,18.0,59.0,59.0
1795,2014-06-26,9.0,21.0,78.0,78.0
1796,2014-06-27,8.0,19.0,64.0,64.0
1797,2014-06-28,9.0,21.0,74.0,74.0
1798,2014-06-29,10.0,29.0,72.0,72.0
1799,2014-06-30,9.0,24.0,79.0,79.0
1800,2014-07-01,9.0,22.0,82.0,82.0
1801,2014-07-02,8.0,22.0,88.0,88.0
1802,2014-07-03,9.0,22.0,78.0,78.0
1803,2014-07-04,9.0,20.0,69.0,69.0
1804,2014-07-05,9.0,22.0,72.0,72.0
1805,2014-07-06,9.0,21.5,71.5,71.5
1806,2014-07-07,9.0,21.0,71.0,71.0
1807,2014-07-08,8.0,20.0,67.0,67.0
1808,2014-07-09,8.0,21.0,65.0,65.0
1809,2014-07-10,8.0,20.0,75.0,75.0
1810,2014-07-11,9.0,20.0,60.0,60.0
1811,2014-07-12,8.0,17.0,63.0,63.0
1812,2014-07-13,8.5,20.5,61.0,61.0
1813,2014-07-14,9.0,24.0,59.0,59.0
1814,2014-07-15,8.666666666666666,22.666666666666668,61.0,61.0
1815,2014-07-16,8.333333333333334,21.333333333333332,63.0,63.0
1816,2014-07-17,8.0,20.0,65.0,65.0
1817,2014-07-18,9.0,25.0,55.0,55.0
1818,2014-07-19,9.0,25.0,55.0,55.0
1819,2014-07-20,9.25,26.0,58.5,58.5
1820,2014-07-21,9.5,27.0,62.0,62.0
1821,2014-07-22,9.75,28.0,65.5,65.5
1822,2014-07-23,10.0,29.0,69.0,69.0
1823,2014-07-24,9.0,23.5,72.0,72.0
1824,2014-07-25,8.0,18.0,75.0,75.0
1825,2014-07-26,9.0,23.0,65.0,65.0
1826,2014-07-27,9.0,21.0,60.0,60.0
1827,2014-07-28,9.0,21.0,67.0,67.0
1828,2014-07-29,8.0,21.0,56.0,56.0
1829,2014-07-30,8.0,18.0,62.0,62.0
1830,2014-07-31,9.0,22.0,57.0,57.0
1831,2014-08-01,8.0,22.0,53.0,53.0
1832,2014-08-02,9.0,23.0,48.0,48.0
1833,2014-08-03,9.0,23.666666666666668,47.0,47.0
1834,2014-08-04,9.0,24.333333333333332,46.0,46.0
1835,2014-08-05,9.0,25.0,45.0,45.0
1836,2014-08-06,9.0,24.0,52.0,52.0
1837,2014-08-07,7.0,18.0,53.0,53.0
1838,2014-08-08,8.0,21.0,51.0,51.0
1839,2014-08-09,8.0,20.0,49.0,49.0
1840,2014-08-10,8.0,23.0,45.0,45.0
1841,2014-08-11,8.0,20.0,47.0,47.0
1842,2014-08-12,7.0,19.0,40.0,40.0
1843,2014-08-13,8.0,23.0,49.0,49.0
1844,2014-08-14,8.0,20.0,54.0,54.0
1845,2014-08-15,8.0,20.0,55.0,55.0
1846,2014-08-16,9.0,25.0,58.0,58.0
1847,2014-08-17,8.666666666666666,23.666666666666668,56.666666666666664,56.666666666666664
1848,2014-08-18,8.333333333333334,22.333333333333332,55.333333333333336,55.333333333333336
1849,2014-08-19,8.0,21.0,54.0,54.0
1850,2014-08-20,8.0,18.0,58.0,58.0
1851,2014-08-21,8.0,20.0,49.0,49.0
1852,2014-08-22,7.0,17.0,42.0,42.0
1853,2014-08-23,9.0,24.0,53.0,53.0
1854,2014-08-24,8.5,22.5,52.0,52.0
1855,2014-08-25,8.0,21.0,51.0,51.0
1856,2014-08-26,8.0,19.0,58.0,58.0
1857,2014-08-27,9.0,23.0,53.0,53.0
1858,2014-08-28,9.0,25.0,54.0,54.0
1859,2014-08-29,9.0,23.0,47.0,47.0
1860,2014-08-30,9.0,25.0,57.0,57.0
1861,2014-08-31,9.0,23.0,54.0,54.0
1862,2014-09-01,9.0,21.0,51.0,51.0
1863,2014-09-02,9.0,22.0,54.0,54.0
1864,2014-09-03,8.0,20.0,38.0,38.0
1865,2014-09-04,8.0,23.0,49.0,49.0
1866,2014-09-05,9.0,24.0,45.0,45.0
1867,2014-09-06,8.8,23.6,46.8,46.8
1868,2014-09-07,8.6,23.2,48.6,48.6
1869,2014-09-08,8.4,22.8,50.4,50.4
1870,2014-09-09,8.2,22.4,52.2,52.2
1871,2014-09-10,8.0,22.0,54.0,54.0
1872,2014-09-11,8.5,23.5,56.0,56.0
1873,2014-09-12,9.0,25.0,58.0,58.0
1874,2014-09-13,8.0,22.0,49.0,49.0
1875,2014-09-14,9.0,25.0,51.0,51.0
1876,2014-09-15,9.0,24.0,56.0,56.0
1877,2014-09-16,8.5,22.0,54.0,54.0
1878,2014-09-17,8.0,20.0,52.0,52.0
1879,2014-09-18,8.0,21.0,49.5,49.5
1880,2014-09-19,8.0,22.0,47.0,47.0
1881,2014-09-20,8.0,22.0,51.0,51.0
1882,2014-09-21,10.0,27.0,49.0,49.0
1883,2014-09-22,9.0,20.0,56.0,56.0
1884,2014-09-23,8.0,19.0,57.0,57.0
1885,2014-09-24,9.0,23.0,64.0,64.0
1886,2014-09-25,8.0,18.0,59.0,59.0
1887,2014-09-26,9.0,21.0,58.0,58.0
1888,2014-09-27,8.0,18.0,53.0,53.0
1889,2014-09-28,8.0,18.0,44.0,44.0
1890,2014-09-29,9.0,26.0,57.0,57.0
1891,2014-09-30,8.0,21.0,60.0,60.0
1892,2014-10-01,10.0,28.0,45.0,45.0
1893,2014-10-02,10.0,28.0,59.0,59.0
1894,2014-10-03,10.0,30.0,56.0,56.0
1895,2014-10-04,12.0,36.0,54.0,54.0
1896,2014-10-05,11.0,32.5,53.0,53.0
1897,2014-10-06,10.0,29.0,52.0,52.0
1898,2014-10-07,10.0,29.0,56.0,56.0
1899,2014-10-08,8.0,20.0,58.0,58.0
1900,2014-10-09,10.0,28.0,62.0,62.0
1901,2014-10-10,9.0,23.0,61.0,61.0
1902,2014-10-11,7.0,16.0,53.0,53.0
1903,2014-10-12,8.0,20.0,51.0,51.0
1904,2014-10-13,9.0,24.0,49.0,49.0
1905,2014-10-14,9.0,21.0,61.0,61.0
1906,2014-10-15,8.0,21.0,53.0,53.0
1907,2014-10-16,8.5,22.0,60.0,60.0
1908,2014-10-17,9.0,23.0,67.0,67.0
1909,2014-10-18,9.0,25.0,62.0,62.0
1910,2014-10-19,10.0,27.5,61.0,61.0
1911,2014-10-20,11.0,30.0,60.0,60.0
1912,2014-10-21,10.0,28.0,62.0,62.0
1913,2014-10-22,10.0,30.0,71.0,71.0
1914,2014-10-23,13.0,38.0,-113.0,109.0
1915,2014-10-24,10.0,30.0,78.0,78.0
1916,2014-10-25,12.0,40.0,83.0,83.0
1917,2014-10-26,11.333333333333334,36.333333333333336,78.33333333333333,78.33333333333333
1918,2014-10-27,10.666666666666666,32.666666666666664,73.66666666666667,73.66666666666667
1919,2014-10-28,10.0,29.0,69.0,69.0
1920,2014-10-29,10.0,28.0,27.0,35.0
1921,2014-10-30,8.0,21.0,61.0,61.0
1922,2014-10-31,9.0,27.0,53.0,53.0
1923,2014-11-01,10.0,33.0,58.0,58.0
1924,2014-11-02,11.0,34.5,59.0,59.0
1925,2014-11-03,12.0,36.0,60.0,60.0
1926,2014-11-04,10.0,31.0,61.0,61.0
1927,2014-11-05,9.0,28.0,63.0,63.0
1928,2014-11-06,9.0,24.0,59.0,59.0
1929,2014-11-07,9.0,25.0,56.0,56.0
1930,2014-11-08,9.0,25.0,56.333333333333336,56.333333333333336
1931,2014-11-09,9.0,25.0,56.666666666666664,56.666666666666664
1932,2014-11-10,9.0,25.0,57.0,57.0
1933,2014-11-11,9.5,28.5,59.0,59.0
1934,2014-11-12,10.0,32.0,61.0,61.0
1935,2014-11-13,10.0,29.0,52.0,52.0
1936,2014-11-14,8.0,24.0,63.0,63.0
1937,2014-11-15,9.0,25.0,59.0,59.0
1938,2014-11-16,8.0,25.0,56.0,56.0
1939,2014-11-17,8.0,23.0,55.0,55.0
1940,2014-11-18,9.0,26.0,65.0,65.0
1941,2014-11-19,10.0,31.0,60.0,60.0
1942,2014-11-20,10.0,29.0,57.0,57.0
1943,2014-11-21,12.0,39.0,65.0,65.0
1944,2014-11-22,9.0,24.0,63.0,63.0
1945,2014-11-23,12.0,35.0,62.0,62.0
1946,2014-11-24,12.0,40.0,69.0,69.0
1947,2014-11-25,10.0,30.0,78.0,78.0
1948,2014-11-26,12.0,40.0,72.0,72.0
1949,2014-11-27,10.0,30.0,77.0,77.0
1950,2014-11-28,12.0,37.0,69.0,69.0
1951,2014-11-29,12.0,40.0,63.0,63.0
1952,2014-11-30,12.5,42.0,68.0,68.0
1953,2014-12-01,13.0,44.0,73.0,73.0
1954,2014-12-02,13.0,43.0,79.0,79.0
1955,2014-12-03,13.0,43.0,70.0,70.0
1956,2014-12-04,11.0,42.0,72.0,72.0
1957,2014-12-05,11.0,42.0,74.0,74.0
1958,2014-12-06,11.0,41.0,66.0,66.0
1959,2014-12-07,11.5,41.0,64.5,64.5
1960,2014-12-08,12.0,41.0,63.0,63.0
1961,2014-12-09,11.5,39.0,69.0,69.0
1962,2014-12-10,11.0,37.0,75.0,75.0
1963,2014-12-11,13.0,44.0,77.0,77.0
1964,2014-12-12,10.0,34.0,53.0,53.0
1965,2014-12-13,10.333333333333334,34.333333333333336,55.0,55.0
1966,2014-12-14,10.666666666666666,34.666666666666664,57.0,57.0
1967,2014-12-15,11.0,35.0,59.0,59.0
1968,2014-12-16,12.0,37.0,62.0,62.0
1969,2014-12-17,11.0,31.0,59.0,59.0
1970,2014-12-18,10.0,32.0,54.0,54.0
1971,2014-12-19,10.0,30.0,65.0,65.0
1972,2014-12-20,10.0,32.0,67.0,67.0
1973,2014-12-21,11.0,37.0,68.5,68.5
1974,2014-12-22,12.0,42.0,70.0,70.0
1975,2014-12-23,11.0,33.0,65.0,65.0
1976,2014-12-24,11.0,33.0,60.0,60.0
1977,2014-12-25,13.0,45.0,64.0,64.0
1978,2014-12-26,9.0,21.0,57.0,57.0
1979,2014-12-27,8.0,21.0,53.0,53.0
1980,2014-12-28,9.5,26.5,56.5,56.5
1981,2014-12-29,11.0,32.0,60.0,60.0
1982,2014-12-30,10.0,26.0,92.0,92.0
1983,2014-12-31,9.0,25.0,55.0,55.0
1984,2015-01-01,7.0,23.0,45.0,45.0
1985,2015-01-02,12.0,41.0,63.0,63.0
1986,2015-01-03,12.0,43.0,62.0,62.0
1987,2015-01-04,12.0,43.0,65.5,65.5
1988,2015-01-05,12.0,43.0,69.0,69.0
1989,2015-01-06,12.0,39.0,66.0,66.0
1990,2015-01-07,9.0,28.0,63.0,63.0
1991,2015-01-08,9.0,25.0,54.0,54.0
1992,2015-01-09,12.0,39.0,56.0,56.0
1993,2015-01-10,9.0,27.0,52.0,52.0
1994,2015-01-11,9.0,25.5,55.0,55.0
1995,2015-01-12,9.0,24.0,58.0,58.0
1996,2015-01-13,9.0,27.0,54.0,54.0
1997,2015-01-14,13.0,37.0,66.0,66.0
1998,2015-01-15,12.0,40.0,60.0,60.0
1999,2015-01-16,13.0,42.0,55.0,55.0
2000,2015-01-17,12.0,39.0,59.0,59.0
2001,2015-01-18,11.0,36.0,63.0,63.0
2002,2015-01-19,10.0,33.0,67.0,67.0
2003,2015-01-20,11.0,36.0,69.0,69.0
2004,2015-01-21,11.0,35.0,58.0,58.0
2005,2015-01-22,11.0,36.0,54.0,54.0
2006,2015-01-23,10.0,33.0,56.0,56.0
2007,2015-01-24,9.0,28.0,49.0,49.0
2008,2015-01-25,9.666666666666666,29.0,49.666666666666664,49.666666666666664
2009,2015-01-26,10.333333333333334,30.0,50.333333333333336,50.333333333333336
2010,2015-01-27,11.0,31.0,51.0,51.0
2011,2015-01-28,11.0,39.0,52.0,52.0
2012,2015-01-29,12.0,40.0,57.0,57.0
2013,2015-01-30,11.0,36.0,51.0,51.0
2014,2015-01-31,11.0,33.0,57.0,57.0
2015,2015-02-01,10.5,32.5,56.0,56.0
2016,2015-02-02,10.0,32.0,55.0,55.0
2017,2015-02-03,11.0,34.0,53.0,53.0
2018,2015-02-04,9.0,25.0,51.0,51.0
2019,2015-02-05,10.0,28.0,45.0,45.0
2020,2015-02-06,10.0,26.0,56.0,56.0
2021,2015-02-07,9.0,28.0,51.0,51.0
2022,2015-02-08,9.0,26.0,50.0,50.0
2023,2015-02-09,9.0,24.0,49.0,49.0
2024,2015-02-10,13.0,44.0,53.0,55.0
2025,2015-02-11,12.0,46.0,55.0,58.0
2026,2015-02-12,12.0,40.0,52.0,52.0
2027,2015-02-13,10.0,27.0,62.0,62.0
2028,2015-02-14,11.0,36.0,55.0,55.0
2029,2015-02-15,10.0,31.5,58.0,58.0
2030,2015-02-16,9.0,27.0,61.0,61.0
2031,2015-02-17,9.0,24.0,55.0,55.0
2032,2015-02-18,10.0,30.0,62.0,62.0
2033,2015-02-19,9.0,28.0,54.0,54.0
2034,2015-02-20,12.0,42.0,60.0,60.0
2035,2015-02-21,13.0,42.0,64.0,64.0
2036,2015-02-22,12.5,40.5,58.5,58.5
2037,2015-02-23,12.0,39.0,53.0,53.0
2038,2015-02-24,11.0,35.0,56.0,56.0
2039,2015-02-25,9.5,29.0,53.5,53.5
2040,2015-02-26,8.0,23.0,51.0,51.0
2041,2015-02-27,9.0,26.0,46.0,46.0
2042,2015-02-28,11.0,38.0,58.0,58.0
2043,2015-03-01,11.5,43.0,63.0,63.0
2044,2015-03-02,12.0,48.0,68.0,68.0
2045,2015-03-03,11.333333333333334,42.0,63.0,63.0
2046,2015-03-04,10.666666666666666,36.0,58.0,58.0
2047,2015-03-05,10.0,30.0,53.0,53.0
2048,2015-03-06,11.0,33.0,55.0,55.0
2049,2015-03-07,12.0,36.0,57.0,57.0
2050,2015-03-08,12.0,37.0,54.5,54.5
2051,2015-03-09,12.0,38.0,52.0,52.0
2052,2015-03-10,11.0,34.0,53.0,53.0
2053,2015-03-11,9.0,25.0,51.0,51.0
2054,2015-03-12,11.0,32.0,52.0,52.0
2055,2015-03-13,10.0,26.0,70.0,70.0
2056,2015-03-14,10.0,31.0,55.0,55.0
2057,2015-03-15,9.0,25.5,59.0,59.0
2058,2015-03-16,8.0,20.0,63.0,63.0
2059,2015-03-17,11.0,35.0,67.0,67.0
2060,2015-03-18,10.5,34.0,57.5,57.5
2061,2015-03-19,10.0,33.0,48.0,48.0
2062,2015-03-20,10.0,31.0,49.0,49.0
2063,2015-03-21,11.0,32.0,51.0,51.0
2064,2015-03-22,11.0,35.0,54.0,54.0
2065,2015-03-23,11.0,38.0,57.0,57.0
2066,2015-03-24,12.0,39.0,59.0,59.0
2067,2015-03-25,10.0,31.0,52.0,52.0
2068,2015-03-26,11.5,34.5,56.5,56.5
2069,2015-03-27,13.0,38.0,61.0,61.0
2070,2015-03-28,11.0,35.0,55.0,55.0
2071,2015-03-29,11.5,36.5,55.5,55.5
2072,2015-03-30,12.0,38.0,56.0,56.0
2073,2015-03-31,9.0,26.0,46.0,46.0
2074,2015-04-01,9.0,28.0,57.0,57.0
2075,2015-04-02,9.0,24.0,53.0,53.0
2076,2015-04-03,9.0,26.0,56.0,56.0
